id,addr_stree,addr_house,addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick,_Distance
node/11892812615,,,,,,restaurant,,,,,,italian,,,,,,,,,Rocca,,,,,,52.530529000000001,13.418433000000000,Pankow,61.873353772508509
node/11892812620,,,,,,restaurant,,,,,,italian,,,,,,,,,Domu Nostra,,,,,,52.536015999999996,13.416183999999999,Pankow,323.283283152159413
node/11892812625,,,,,,restaurant,,,,,,indian,,,,,,,,,Taste of India,,,,,,52.530571000000002,13.418320000000000,Pankow,66.287042405426959
node/11898438269,Mehringdamm,"51",10961,,,restaurant,,,,,,chinese,,,,,,,,,Bang Bang Habdpulled Noodles,,,,,,52.491630999999998,13.387537999999999,Friedrichshain-Kreuzberg,96.398257130134454
node/11905052695,,,,,,restaurant,,,,,,italian,,,,,,,,,Zum Heiligen Teufel,Mo-Sa 18:00-00:00,,,,,52.501300000000001,13.432280000000000,Friedrichshain-Kreuzberg,187.376138252782226
node/11906450409,Kurfürstenstraße,"79",,,false,restaurant,,,,,,asian,,,no,yes,true,,no,,Shaniu's House of Noodles 2,Mo-Sa 12:00-21:30,sidewalk,outside,,yes,52.504021000000002,13.346731999999999,Mitte,99.699548158331226
node/11915810951,,,,,,restaurant,,,,,,italian,,,,,,,,,Ristorante Opra Pizzeria,Th-Su 12:00-23:00,,,,,52.519098000000000,13.288885000000001,Charlottenburg-Wilmersdorf,93.996758277750644
node/11918169588,Gartenstraße,"86",10115,,,restaurant,,,,,,japanese,,,,,,,,,Otsuka,Tu-Sa 13:00-21:00,,,,,52.533003000000001,13.387822999999999,Mitte,8.722879307746759
node/11918229855,Karl-Marx-Straße,231-235,12055,,,restaurant,,,,,,korean,,,yes,,,,,,DogMong,"Mo-Fr 12:30-20:30, Sa 12:00-18:00",,,,,52.468848000000001,13.442484000000000,Neukölln,53.133805199257495
node/11922735369,Helmholtzstraße,"31",,,,restaurant,,,,,,japanese,,,,,,,no,,Lovely Sushi & More,"Mo-Th 10:00-21:00; Fr-Su 11:00-22:00",yes,,,yes,52.521619999999999,13.324441999999999,Charlottenburg-Wilmersdorf,204.762161681933918
node/11922735370,Helmholtzstraße,"27",,,,restaurant,,,,,,italian,,,,,,,,,Trattoria Il Sapore,,,,,,52.521880000000003,13.325877000000000,Charlottenburg-Wilmersdorf,103.308253366123395
node/11944954961,Jonasstraße,"35",12053,,,restaurant,,,,,,thai,,,,yes,,,,,Mak Phed,Su-Fr 12:00-21:00,,,,,52.471091000000001,13.430092999999999,Neukölln,173.860729575594092
node/11951921205,,,,,,restaurant,,,,,,asian,,,,,,,,,Hai Lam,,yes,,,,52.456867000000003,13.580787000000001,Treptow-Köpenick,149.661947416472685
node/11961567469,Großbeerenstraße,"198",12277,,,restaurant,,,,,,italian,,,,,,,,,Il Ponte,Th-Tu 12:00-23:00,,,,,52.426504000000001,13.373790000000000,Tempelhof-Schöneberg,32.803965546986170
node/11964899585,,,,,,restaurant,,,,,,french,,,,only,,,,,Planeige,"We,Th 12:00-15:00",,,,,52.553783000000003,13.382304000000000,Mitte,133.242239355796102
node/11971797385,,,,,,restaurant,,,,"+49 176 30354902; +49 30 77320095",,italian,,,,,,,,,Rosticceria San Leone,We-Su 12:00-22:00,,,,yes,52.437489999999997,13.554988000000000,Treptow-Köpenick,282.712071678503037
node/11991388869,Friedrichstraße,"121",10117,,,restaurant,,,,,,chinese,,,,,true,,,,Sanku Maots'ai,,yes,,,,52.526415999999998,13.386984000000000,Mitte,64.789344205219891
node/11998580046,,,,,,restaurant,,,,,,italian,,,,,,,,,Osteria Culaccino,,,,,,52.507283999999999,13.321016000000000,Charlottenburg-Wilmersdorf,142.372016754698222
node/12026399141,Lindauer Allee,"45",13407,,,restaurant,,,,,,italian,,,,,,,,,La Trinacria 2 Go,"14:45-21:50; Tu off",,,,,52.574004000000002,13.347934000000000,Reinickendorf,47.321628802813009
node/12028970576,Karl-Marx-Straße,"109",12043,,,restaurant,,,,,,turkish,,,,,,,,,Örnek,,,,,yes,52.478532999999999,13.438063000000000,Neukölln,139.106992761241941
node/12238824689,Mariannenstraße,"35",10999,,,restaurant,,,,,,asian,,Asian fusion kitchen,,,,,,,Reis today,,,,,,52.497681000000000,13.421284999999999,Friedrichshain-Kreuzberg,164.113941706208749
node/12033649489,Am Borsigturm,"2",,,,restaurant,,,,,,mexican,,2. OG / Hallen am Borsigturm,,,,,,,Dos Pescados,"Mo-Th 12:00-23:00; Fr, Sa 12:00-01:30; Su 14:00-23:00",,,,,52.583655999999998,13.287193000000000,Reinickendorf,208.205970340568257
node/12038117740,Sonnenallee,"77",,,,restaurant,,,,,,italian,,,,,,,,,Sirop Sujuk,,,,,no,52.483654000000001,13.436533000000001,Neukölln,24.167792556903887
node/12040395898,Bötzowstraße,"25",10407,,,restaurant,,,,,,thai,,,,,,,,,Preeda,"Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00",,,,,52.531419999999997,13.433541999999999,Pankow,274.216709829134686
node/12040659369,Adalbertstraße,"93",,,,restaurant,,,,,,lebanese,,,,,true,,,,Grill Maaroush,,yes,,yes,no,52.500844000000001,13.418818000000000,Friedrichshain-Kreuzberg,28.807557622538081
node/12042017982,,,,,,restaurant,,,,,,asian,,,,,false,,,,King Box,,yes,,,yes,52.468062000000003,13.431189000000000,Neukölln,31.430717653946129
node/12057864269,Uhlandstraße,171/172,10719,,,restaurant,,,,,,georgian,,,,,,,,,Saperavi,Mo-Su 14:00-00:00,,,,,52.501263000000002,13.325328000000001,Charlottenburg-Wilmersdorf,124.132579056797098
node/12062101900,Sonnenallee,"27",,,,restaurant,,,,,,lebanese,,,,yes,,,,,Aldimashqi,,,,,limited,52.486521000000003,13.429594000000000,Neukölln,56.802571916311322
node/12069268229,,,,,,restaurant,,,,,,italian,,,yes,yes,true,,,,Let Enzo Out,Mo-Su 11:00-21:00,yes,,,yes,52.507407000000001,13.456827000000001,Friedrichshain-Kreuzberg,272.041013516070905
node/12080365508,Breisgauer Straße,"12",14129,,,restaurant,,,,,,vietnamese,,,,,,,,,Big Pan Schlachtensee,Mo-Su 11:30-22:00,,,,,52.437897999999997,13.215331000000001,Steglitz-Zehlendorf,243.800929409545006
node/12087857499,Lychener Straße,"46",10437,,,restaurant,,,,,,turkish,,,,,,,,,No Bananas,Mo-Su 17:30-00:00,,,,,52.544001000000002,13.418160000000000,Pankow,161.895776673115847
node/12087859365,Rykestraße,"39",10405,,,restaurant,,,,,,japanese,,,,,,,,,Yume Deli,"Mo-Fr 12:00-23:00; Sa-Su 11:00-23:00",,,,,52.537596999999998,13.421125999999999,Pankow,178.203434303916566
node/12089376969,,,,,,restaurant,,,,,,vietnamese,,,,,,,,,Quan Sen Dong,,,,,,52.529206000000002,13.490572000000000,Lichtenberg,295.930026070135170
node/12089377069,,,,,,restaurant,,,,,,vietnamese,,,,,,,,,,,,,,,52.527676999999997,13.489124000000000,Lichtenberg,127.783160917411863
node/12090160262,Müggelseedamm,"182",12587,Friedrichshagen,,restaurant,,,,,,asian,,,no,yes,true,,,,House of Vegan 182,Tu-Su 12:00-22:00,no,,,,52.446644999999997,13.626424000000000,Treptow-Köpenick,78.560472975621778
node/12090340148,Fürstenwalder Damm,"260",12587,Friedrichshagen,,restaurant,,,,,,mexican,,,,,,,,,Veracruz,Mo-Su 12:00+,yes,,,limited,52.452685000000002,13.595876000000001,Treptow-Köpenick,117.577322461903549
node/12101029720,Boxhagener Straße,"85",,,,restaurant,,,,,,chinese,,,only,,true,,,,Kamala-Vegan,Tu-Su 12:30-22:00,yes,,,,52.509352999999997,13.465541999999999,Friedrichshain-Kreuzberg,65.667517380112926
node/12105243601,,,10997,,,restaurant,,,,,,african,,,,,,,,,Omdur - Sudanese Streetfood Restaurant,"Mo-Fr 11:30-23:30; Sa 12:30-23:30; Su 12:00-23:30",,,,,52.499862999999998,13.444626000000000,Friedrichshain-Kreuzberg,25.477975968995651
node/12112435502,Otto-Weidt-Platz,"14",10557,,,restaurant,,,,,,indian,,,,,,,,,The Biryani Club,We-Mo 12:00-22:00,no,,,,52.533259999999999,13.368167000000000,Mitte,241.903105994634018
node/12118950892,Hasenheide,"11",,,,restaurant,,,,,,indian,,,,,,,,,Vinayaka,off,,,,no,52.487324999999998,13.421875000000000,Friedrichshain-Kreuzberg,170.925057287456042
node/12120808201,,,,,,restaurant,,,,,,vietnamese,,,,,,,,,Fam Ngo,,,,,,52.560979000000003,13.410838999999999,Pankow,39.503183490224330
node/12143078801,Heinrich-Böll-Straße,"2",13156,,,restaurant,,,,,,asian,,,,,,,,,Funa Sushi Pankow,Mo-Su 11:00-22:45,no,,,,52.587308000000000,13.402403000000000,Pankow,50.623655907295088
node/12154121147,,,,,,restaurant,,,,,,turkish,,,yes,,,,,,Adanus,,,,,,52.515033000000003,13.464283999999999,Friedrichshain-Kreuzberg,34.302132650001290
node/12156182095,Gaudystraße,"1",,,,restaurant,,,,,,greek,,,,,,,,,Pala,"Mo-Fr 10:00-18:30; Sa-Su 10:00-18:00",,,,,52.546827000000000,13.412438999999999,Pankow,136.001954391613651
node/12157481301,,,,,,restaurant,,,,,,asian,,,,,,,,,Gentle,,no,,,,52.518881999999998,13.381136000000000,Mitte,163.244132599751111
node/12176828733,,,,,,restaurant,,,,,,korean,,,,,,,,,MOKPO,,,,,,52.491225999999997,13.416002000000001,Friedrichshain-Kreuzberg,16.608859543874761
node/12186033100,,"7",14129,,,restaurant,,,,,,latin_american,,,,,,,,,Mi Chola,"Mo-Su 12:00-21:00; Tu off",,,,,52.430692000000001,13.193682000000001,Steglitz-Zehlendorf,23.999528354349771
node/12186251635,Lettestraße,6a,,,,restaurant,,,,,,italian,,,only,,,,,,Gemello,We-Su 17:00-22:00,,,,,52.543548000000001,13.418885000000000,Pankow,224.244140947058355
node/12192283011,Müllerstraße,"103",13349,Wedding,,restaurant,,,,,,sudanese,,,,,,,,,Kush,Mo-Su 11:00-23:00,yes,,yes,no,52.559372000000003,13.335770000000000,Mitte,41.732832975717493
node/12192300940,,,,,,restaurant,,,,,,vietnamese,,,,,,,,,Duc Tam Quan,,,,,,52.498032000000002,13.443557999999999,Friedrichshain-Kreuzberg,220.359407296380766
node/12198028238,Berlin Turnpike,"224",6037,,,restaurant,,,,,,asian,,A fusion of Vietnamese and Thai dishes.,,,,,,,The Pho Bar,"Mo-Sa 11:00-19:45; Su 11:00-18:00",,,,,41.643630000000002,-72.733525999999998,,6238104.587206892669201
node/12198772001,,,,,,restaurant,,,,,,asian,,,,,,,,,Good Aroma,,,,,,52.456454000000001,13.383604000000000,Tempelhof-Schöneberg,34.134954796601612
node/12204875352,,,,,,restaurant,,,,,,chinese,,,,,,,,,Lucky Star,"Tu-Fr 12:00-22:00; Sa,Su,PH 17:00-22:00",,,,,52.525492000000000,13.387112000000000,Mitte,20.575257219469577
node/12207286363,Ritterstraße,"26",,,false,restaurant,,,,,,italian,,,,,,,,,Fergy Detroit Pan Pizza,"Mo 12:00-15:00; Tu-Su 12:00-22:00",yes,,,no,52.502887999999999,13.408212000000001,Friedrichshain-Kreuzberg,165.744114513740868
node/12207913201,Weichselstraße,"17",12045,,,restaurant,,,,,,italian,,,,,,,,,Mater,"Mo-Sa 18:00-23:00; Su 17:00-23:00",,,,,52.485850999999997,13.435244000000001,Neukölln,241.426832743815623
node/12208748796,Kaiser-Wilhelm-Straße,"55",12247,Lankwitz,,restaurant,,,,,,croatian,,,,,,,,,Adria Grill,Tu-Su 11:30-22:00,,,,limited,52.433841000000001,13.341918000000000,Steglitz-Zehlendorf,19.129708323969702
node/12208846901,Ohlauer Straße,"38",10999,,,restaurant,,,,,,asian,,,,,,,,,Dirty Dumplings,Tu-Su 12:00-20:00,,,,,52.494703999999999,13.429205000000000,Friedrichshain-Kreuzberg,130.566676528869692
node/12208913230,Klopstockstraße,"2",,,,restaurant,,,,,,ukrainian,,,,,,,,,Fayna,"Mo-Th 12:00-23:00; Fr-Su 12:00-00:00",,,,,52.514828000000001,13.338853000000000,Mitte,170.732027098430308
node/12208994369,,,,,,restaurant,,,,,,mexican,,,,,,,,,Comedor,,,,,,52.506968000000001,13.299371000000001,Charlottenburg-Wilmersdorf,134.736275769862459
node/12215965639,,,,,,restaurant,,,,,,chinese,,,yes,,true,,,,The Noodle Town Mitte,"Tu-Sa 12:00-21:00; Su 13:00-20:00; Mo off",no,,,no,52.523933000000000,13.399661999999999,Mitte,71.938186492696374
node/12216428126,,,,,,restaurant,,,,,,italian,,,,,,,,,mami Camilla,,,,,,52.566003000000002,13.396751999999999,Pankow,53.389874494557816
node/12245868800,,,,,,restaurant,,,,,,italian,,,,,true,,,,Trattoria Il Primo,,yes,,,yes,52.453122000000000,13.452232000000000,Neukölln,17.741141376096191
node/12249184899,John-Locke-Straße,"19",12305,,,restaurant,,,,,,asian,,,,,,,,,Asia Food,Mo-Su 12:00-21:00,,,,,52.391826000000002,13.402435000000001,Tempelhof-Schöneberg,57.746510453022346
node/12249188827,John-Locke-Straße,"21",12305,,,restaurant,,,,,,international,,,yes,yes,,,,,21 Club,,,,,,52.391702000000002,13.401911000000000,Tempelhof-Schöneberg,18.934522408851254
node/12252414369,Lindenstraße,"29",10969,,,restaurant,,,,,,indian,,,,,,,,,Sadhu,Mo-Su 11:30-23:00,,,,,52.505116000000001,13.397093999999999,Friedrichshain-Kreuzberg,178.943643475207381
node/12259445498,Lichtenrader Damm,"100",12305,,,restaurant,,,,,,italian,,,no,yes,,,,,Al Tavolaccio,"Mo,We-Fr 16:00-22:00; Sa,Su,PH 12:00-22:00",,,,no,52.404437000000001,13.405789000000000,Tempelhof-Schöneberg,76.571247225862891
node/12260348422,Mariendorfer Damm,292-296,12107,,,restaurant,,,,,,vietnamese,yes,,,,,,,,Viet-Cocos,,,,,,52.425834999999999,13.391567000000000,Tempelhof-Schöneberg,189.750853835382486
node/12270984995,,,,,,restaurant,,,,,,asian,,,,,,,,,Moi Sunrise,,,,,,52.502490000000002,13.388657000000000,Friedrichshain-Kreuzberg,153.586643175529417
node/12271155101,Müllerstraße,"30",,,,restaurant,,,,,,arab,,,,,,,,,,,,,,,52.547547999999999,13.357551000000001,Mitte,60.969130518225754
node/12279429153,,,,,,restaurant,,,,,,japanese,,,,,,,,,Nikuya Takiniku,"Su-Th 17:00-22:30; Fr-Sa 17:00-23:00",,,,,52.517131999999997,13.281033000000001,Charlottenburg-Wilmersdorf,100.999662921046706
node/12296335863,Winsstraße,"14",,,,restaurant,,,,,,columbian,,Cafe Bar Productos de Mi Mami,no,yes,,,,,Productos de Mi Mami,"Mo off; Tu-Th 12:00-17:45; Fr 12:00-19:00; Sa 12:00-19:30; Su 13:30-17:30",,,,yes,52.533102999999997,13.424853000000001,Pankow,355.153399098957607
node/12297700030,Revaler Straße,"8",10245,Friedrichshain,,restaurant,,,,,,vietnamese,,,,,true,,,,Viet Vibes,,yes,,,yes,52.508493999999999,13.452208000000001,Friedrichshain-Kreuzberg,131.279485642895139
node/12301578477,Potsdamer Straße,"6",14163,,,restaurant,,,,,,asian,,,yes,,,,,,ChayArt,,,,,,52.435924999999997,13.256948000000000,Steglitz-Zehlendorf,127.052163594402387
node/12301591895,Clayallee,347b,14169,,,restaurant,,,,,,italian,,,,,,,,,Boccadoro Cucina,,,,,,52.436309000000001,13.259829000000000,Steglitz-Zehlendorf,109.497749436903291
node/12307642201,,,,,,restaurant,,,,,,asian,,,yes,,,,,,Mido Sakura Vegan,,,,,,52.544398999999999,13.416226999999999,Pankow,28.238832957353228
node/12309309152,,,,,,restaurant,,,,,,sudanese,,,,,,,,,Kush,,,,,,52.559367000000002,13.335784000000000,Mitte,42.162366978636840
node/12315837201,Giesebrechtstraße,"3",10629,,,restaurant,,,,,,international,,,,,,,,,Swan&Son,"Tu-Sa 10:30-01:00; Su 10:00-17:00",,,,,52.502507000000001,13.308655000000000,Charlottenburg-Wilmersdorf,93.372674593821586
node/12317788097,Englische Straße,"21",,,,restaurant,,,,,,asian,,,,,,,,,DASHI Canteen,,,,,,52.516559999999998,13.332573999999999,Charlottenburg-Wilmersdorf,286.068636447954304
node/12317859934,,,,,,restaurant,,,,,,german,,,,,,,,,Mercedes-Benz Restaurant,,,,,,52.515185000000002,13.329643000000001,Charlottenburg-Wilmersdorf,137.346785545504872
node/12329888533,Deming Road,"544",6037,,,restaurant,,,,,,filipino,,,,,,,,,Tindahan City,Mo-Su 10:00-19:00,,,,,41.641393999999998,-72.729973000000001,,6238055.791238279081881
node/12356143728,Köpenicker Straße,"191",12683,,,restaurant,,,,,,german,,,,,,,,,Zur Grünen Aue,,,,,,52.486699000000002,13.560585000000000,Marzahn-Hellersdorf,207.533193245912798
node/12374358404,Lichtenrader Damm,"79",,,,restaurant,,,,,,italian,,,,,,,,,Casa Vera,Tu-Su 12:00-23:00,,,,,52.406666000000001,13.406005000000000,Tempelhof-Schöneberg,195.525787880674727
node/89274833,Rathausstraße,"1",10178,Mitte,,restaurant,,,,,,international,,,,,true,,yes,,Carambar,"Mo-Su,PH 12:00-18:00+",yes,separated,,yes,52.520350999999998,13.412220000000000,Mitte,76.254296583471856
node/89274854,,,,,,restaurant,,,,,,german,,,,,true,,,,Matzbach,,yes,,,,52.520211000000003,13.411808000000001,Mitte,77.374597111380652
node/115546494,Rudower Chaussee,"25",12489,Adlershof,,restaurant,,,,+49 30 93939-7760,https://www.stw.berlin/mensen/mensa-hu-oase-adlershof.html,german,,,yes,yes,true,,no,,Oase Adlershof,Mo-Fr 11:00-15:00,no,,,,52.429375000000000,13.530103000000000,Treptow-Köpenick,42.962839296252547
node/175681796,Eichborndamm,"236",13437,Wittenau,,restaurant,,,,,,mediterranean,,,,,true,,,,Maestral,"""Für Veranstaltungen nach Vereinbarung""",yes,,,yes,52.589373000000002,13.325733000000000,Reinickendorf,12.767647944617947
node/177484278,,,,,,restaurant,,,,,,german,,,,,true,,,,Bier-Stub'n,Mo-Su 17:00-18:00+,no,,,,52.572383000000002,13.359401999999999,Reinickendorf,25.865174727316411
node/177484284,,,,,,restaurant,,,,,,turkish,,,,,true,,,,Irmak Grillhaus,,yes,,,,52.567459999999997,13.362755000000000,Reinickendorf,43.205197719974883
node/254307080,Kurfürstendamm,"27",10719,Charlottenburg,,restaurant,,,,,,mediterranean,,,,,,,,,Scirocco,,,,,no,52.503131000000003,13.327144000000001,Charlottenburg-Wilmersdorf,17.346213093088956
node/255052973,,,,,,restaurant,,,,,,chinese,,,,,,,,,Fook Lam Mun,,,,,yes,52.420630000000003,13.165528000000000,Steglitz-Zehlendorf,75.602668272584793
node/260565389,Wegenerstraße,"1",10713,Wilmersdorf,,restaurant,,,,,,asian,,,,,true,,,,Weisser Elefant,Mo-Fr 11:00-17:00,yes,,,limited,52.489562999999997,13.319198000000000,Charlottenburg-Wilmersdorf,298.098584433670794
node/260769007,,,,,,restaurant,,,,,,german,,,,,,,,,Frederick‘s,"Mo-Th 12:00-14:30,18:00-01:00, Fr 12:00-14:30,18:00-01:30, Sa 11:00-14:30,18:00-01:30",,,,no,52.509808000000000,13.374340999999999,Mitte,43.466872508058017
node/261606214,,"1",10249,Friedrichshain,,restaurant,,,,"+4930453056525",http://schoenbrunn.net/,austrian,,,no,yes,true,,,,Schönbrunn,"Apr-Sep Mo-Fr 12:00-22:00; Apr-Sep Sa,Su,PH 10:00-22:00",yes,outside,,limited,52.528035000000003,13.433968000000000,Friedrichshain-Kreuzberg,225.243981749728391
node/262359118,Frankfurter Allee,"73",10247,Friedrichshain,,restaurant,,,,,,german,,,,yes,true,,,,Tropica Grillhaus,Mo-Su 11:00-22:00,no,no,,,52.515205999999999,13.468750999999999,Friedrichshain-Kreuzberg,205.438580313306744
node/267245609,Weinmeisterhornweg,"42",13595,Wilhelmstadt,,restaurant,,,,+49 30 70237645,,italian,,,,,true,,,,La Posta Trattoria,,yes,,,yes,52.509345000000003,13.181153000000000,Spandau,54.141348383962367
node/269904662,Buckower Damm,"130",12349,Britz,,restaurant,true,,,+49 30 6041819,https://www.britzermuehle.de,german,,,,,,,,,Britzer Mühle,Mo-Su 09:00-23:00,,,,no,52.432203999999999,13.434621000000000,Neukölln,53.693977772116298
node/269905044,Alt-Britz,"73",12359,Britz,,restaurant,,,,+49 30 6097 5039,http://www.schloss-britz-berlin.de/,german,,,,,true,,,,Schloss Britz,"We-Sa 11:30-22:00; Su 11:00-20:00",yes,,,limited,52.446812000000001,13.437790000000000,Neukölln,194.934901954553112
node/270921289,,,,,,restaurant,,,,,,german,,,,,true,,,,Waldschänke,,yes,,,no,52.426293000000001,13.209282999999999,Steglitz-Zehlendorf,28.508095233431010
node/271005164,Paulstraße,"22",10557,Moabit,,restaurant,,,,"+49303933922",,cambodian,,,,,true,,,,Restaurant Angkor Wat,"Tu-Fr 18:00-23:00, Sa,Su,PH 12:00-23:00; Mo off",yes,,,limited,52.520192999999999,13.355888999999999,Mitte,11.556809573206875
node/271936777,Pfaueninselchaussee,"100",14109,Wannsee,,restaurant,,,,,,german,,,,,,,,,Wirtshaus Zur Pfaueninsel,We-Su 12:00-18:00,yes,,,limited,52.428306999999997,13.122335000000000,Steglitz-Zehlendorf,114.020663190553634
node/272820430,Vor dem Schlesischen Tor,"2",10997,Kreuzberg,,restaurant,,,,+49 30 61074309,https://www.freischwimmer-berlin.com,german,,,,,,,,,Restaurant Freischwimmer,"Mo-Fr 12:00+; Sa-Su 15:00+",,,,no,52.497348000000002,13.450797000000000,Friedrichshain-Kreuzberg,92.424771475642260
node/276784308,Schöneberger Straße,"14",12163,Steglitz,,restaurant,,,,,,german,,,,,,,,,Schön 14,Mo-Su 10:00-23:00,,,,limited,52.464526999999997,13.329827000000000,Steglitz-Zehlendorf,106.223298765686820
node/278783472,Verlängerte Uferpromenade,"21",14089,,,restaurant,,,,,,german,no,,,,,,,,Bootshaus,"We-Sa 15:00-24:00+, Su 12:00-24:00+",yes,,,yes,52.458634000000004,13.112660999999999,Spandau,546.640029559845061
node/278958962,Richardplatz,"1",12055,Neukölln,,restaurant,,,,,,international,,,,yes,,,,,mausi.,,yes,,,,52.474763000000003,13.446952000000000,Neukölln,307.322672647833713
node/278958963,Richardplatz,"6",12055,Neukölln,,restaurant,,,,,,german,,,,yes,true,,,,Restaurant Villa Rixdorf,Mo-Su 11:00-01:00,yes,,,no,52.474227999999997,13.444750000000001,Neukölln,448.794463366475895
node/279464828,Malteserstraße,"74",12249,,,restaurant,,,,+49 30 93939 - 7512,,german,,,,,,,,,Mensa FU Lankwitz Malteserstraße,Mo-Fr 08:00-14:30,,,,yes,52.425496000000003,13.357339000000000,Steglitz-Zehlendorf,248.333524347139416
node/281563606,Bizetstraße,"121",13088,Weißensee,,restaurant,,,,,,indian,,,,,,,,,Tandoori,Mo-Su 12:00-23:00,,,,limited,52.549881999999997,13.462694000000001,Pankow,207.618292460803104
node/281954877,Gürtelstraße,"10",13088,Weißensee,,restaurant,,,,,,korean,,,,,,,,,Fräulein Kimchi,,,,,,52.545392000000000,13.452418000000000,Pankow,261.494266828092861
node/282096929,Grünberger Straße,"61",10245,Friedrichshain,false,restaurant,,,,,,international,,,yes,yes,true,,,,Plus Minus Null,Mo-Su 09:00-23:00,yes,separated,,yes,52.511775999999998,13.457539000000001,Friedrichshain-Kreuzberg,58.529096846245118
node/282097396,Grünberger Straße,"57",10245,Friedrichshain,false,restaurant,,,,,,cuban,,,no,yes,true,,,,Habana,,yes,outside,,yes,52.511884000000002,13.456796000000001,Friedrichshain-Kreuzberg,21.518545820065683
node/282425700,Niederbarnimstraße,"17",10247,Friedrichshain,,restaurant,,,,,,vietnamese,,,,yes,true,,,,TAT,,yes,,,yes,52.513388999999997,13.458645000000001,Friedrichshain-Kreuzberg,80.412598810937126
node/282756005,Weichselstraße,"36",10247,Friedrichshain,,restaurant,,,,+30 2945655,,chinese,,,yes,yes,true,,,,Shanghai,Tu-Su 12:00-22:30,yes,,,no,52.513871999999999,13.470929999999999,Friedrichshain-Kreuzberg,219.906871082147774
node/282761395,Alt-Pichelsdorf,30-32,13595,Wilhelmstadt,,restaurant,,,,,,serbian,,,,,,,,,Stara Kuća,Tu-Su 13:00-20:00,,,,no,52.511951000000003,13.197948000000000,Spandau,100.527747385141893
node/285064804,Grünberger Straße,"81",10245,Friedrichshain,false,restaurant,,,,,https://www.kurhaus-korsakow.de,german,,,yes,yes,true,,,,Kurhaus Korsakow,"Mo-Fr 17:00+, Sa-Su,PH 09:00+",yes,outside,,limited,52.511232999999997,13.460889000000000,Friedrichshain-Kreuzberg,28.109046477430173
node/285073012,Grünberger Straße,"60",10245,Friedrichshain,false,restaurant,,,,,http://euphoria-bar.de/,italian,,,no,yes,true,,,,Euphoria,Mo-Su 09:00+,yes,outside,,yes,52.511614999999999,13.456730000000000,Friedrichshain-Kreuzberg,10.230604307424246
node/285082719,Kopernikusstraße,"22",10245,Friedrichshain,,restaurant,,,,,,lebanese,,,,,,,,,Aklé,Mo-Su 11:30-24:00,,,,,52.510328000000001,13.454537999999999,Friedrichshain-Kreuzberg,19.221179282489864
node/287525718,,,,,,restaurant,,,,,,ethiopian,,,,,true,,,,Lalibela,Mo-Su 14:00-22:00+,yes,,,,52.495327000000003,13.430356000000000,Friedrichshain-Kreuzberg,26.824761648159264
node/288407749,Dieffenbachstraße,"11",10967,Kreuzberg,,restaurant,,,,,,mediterranean,,,,,,,,,La La,,,,,,52.492994000000003,13.414395000000001,Friedrichshain-Kreuzberg,143.025105341219984
node/289665359,Jenny-Lind-Straße,"7",13189,Pankow,true,restaurant,,,,,,greek,,,yes,yes,true,,,,Athena Roma,Mo-Su 12:00-23:00,yes,,,limited,52.560983000000000,13.423728000000001,Pankow,107.335931930115223
node/292733839,,,,,,restaurant,,,,,,german,,,,,true,,,,Müggelsee-Terrassen Rübezahl,"May-Sep: We-Su 11:30-21:00; Oct-Apr: We-Su 12:00-19:30",yes,outside,,yes,52.426864000000002,13.629099000000000,Treptow-Köpenick,110.663171285754771
node/312060257,Lotosweg,"88",13467,Hermsdorf,,restaurant,,,,,,german,,,,,true,,,,Zum Kühlen Grunde,,yes,,,,52.617877000000000,13.326878000000001,Reinickendorf,854.237033850327521
node/312060331,Alt-Lübars,"8",13469,,,restaurant,,,,,,german,,,no,yes,,,,,Gasthof Alter Dorfkrug Lübars,We-Su 12:00-22:00,,,,yes,52.620153000000002,13.356327000000000,Reinickendorf,30.282453851719634
node/313285295,Landsberger Allee,"101",10407,Prenzlauer Berg,,restaurant,,,,+49 30 4234236,http://www.trattoria-lalocanda.de,italian,,,,,,,,,La Laconda,,,,,yes,52.527825000000000,13.451732000000000,Pankow,277.121212589320862
node/319211582,Friedrichsberger Straße,39 / 1,10249,Friedrichshain,,restaurant,,,,,,french,,,,yes,,,,,Madame 82,Mo-Su 11:00-22:30,,,,,52.521700000000003,13.435229000000000,Friedrichshain-Kreuzberg,43.357718526920308
node/319308741,Karl-Marx-Allee,"108",10243,Friedrichshain,,restaurant,,,,,,vietnamese,,,,,true,,,,Lang Van II,,yes,,,,52.516345999999999,13.445563999999999,Friedrichshain-Kreuzberg,72.935688403374868
node/320855465,Berliner Straße,"54",13507,Tegel,,restaurant,,,,,,croatian,,,,,,,,,Dubrovnik-Grill,"Mo-Sa 11:30-22:30, Su,PH 11:30-22:00",,,,limited,52.576771000000001,13.293658000000001,Reinickendorf,73.110892459641164
node/321347093,,,,,,restaurant,,,,,,mexican,,,,,,,,,Cantina,,,,,no,52.532659000000002,13.452875000000001,Pankow,79.124224045494159
